"","Year","SA3.Name","variable","value","fit","residuals","ape"
"95338",2011,"Boroondara","m65.69",3223,2403.89357442874,-819.106425571265,25.4144097291736
"95339",2011,"Manningham - West","m65.69",2557,2848.16702062283,291.167020622832,11.3870559492699
"95340",2011,"Whitehorse - West","m65.69",1813,1573.24545203919,-239.754547960814,13.2241890767134
"95341",2011,"Bayside","m65.69",2197,1653.39698242015,-543.603017579847,24.7429684833795
"95342",2011,"Glen Eira","m65.69",2392,2129.79704067205,-262.202959327948,10.961662179262
"95343",2011,"Kingston","m65.69",2309,1923.74502694606,-385.254973053942,16.6849273734925
"95344",2011,"Stonnington - East","m65.69",747,660.88818440805,-86.1118155919496,11.5276861568875
"95345",2011,"Banyule","m65.69",2734,2190.6644887385,-543.3355112615,19.8732813190015
"95346",2011,"Darebin - North","m65.69",1599,1711.09948620809,112.099486208093,7.01059951270126
"95347",2011,"Nillumbik - Kinglake","m65.69",1293,920.211926438791,-372.788073561209,28.8312508554686
"95348",2011,"Whittlesea - Wallan","m65.69",2966,2628.63921540589,-337.36078459411,11.3742678554993
"95349",2011,"Keilor","m65.69",1545,1575.72531964505,30.7253196450456,1.98869382815829
"95350",2011,"Macedon Ranges","m65.69",685,528.50107360581,-156.49892639419,22.8465585976919
"95351",2011,"Moreland - North","m65.69",1095,1128.55372151229,33.5537215122865,3.06426680477503
"95352",2011,"Sunbury","m65.69",605,520.699852879857,-84.3001471201426,13.9339086148996
"95353",2011,"Tullamarine - Broadmeadows","m65.69",2305,1754.84898099707,-550.151019002925,23.8677231671551
"95354",2011,"Knox","m65.69",3081,2725.76972421497,-355.230275785033,11.5297071011046
"95355",2011,"Manningham - East","m65.69",690,609.043775963024,-80.9562240369761,11.7327860923154
"95356",2011,"Maroondah","m65.69",2196,1786.32718568054,-409.672814319459,18.6554104881356
"95357",2011,"Whitehorse - East","m65.69",1364,1312.59817345968,-51.4018265403165,3.76846235632819
"95358",2011,"Yarra Ranges","m65.69",3404,2431.29566564683,-972.704334353173,28.5753329715973
"95359",2011,"Cardinia","m65.69",1371,885.255854235685,-485.744145764315,35.4299158106721
"95360",2011,"Casey - North","m65.69",2012,1854.44455433662,-157.555445663382,7.83078755782217
"95361",2011,"Casey - South","m65.69",1800,1308.52737640872,-491.472623591281,27.30403464396
"95362",2011,"Dandenong","m65.69",3804,3283.1753708199,-520.824629180098,13.6914991898028
"95363",2011,"Monash","m65.69",3810,3824.71045961424,14.7104596142435,0.386101302211116
"95364",2011,"Brimbank","m65.69",3407,2724.21256112472,-682.787438875276,20.0407231838942
"95365",2011,"Hobsons Bay","m65.69",1493,1432.61160741777,-60.3883925822331,4.04476842479793
"95366",2011,"Maribyrnong","m65.69",928,835.752908886495,-92.2470911135052,9.94041930102427
"95367",2011,"Melton - Bacchus Marsh","m65.69",1744,1009.95982171235,-734.040178287655,42.0894597642004
"95368",2011,"Wyndham","m65.69",2139,1575.56830832132,-563.431691678679,26.3408925515979
"95369",2011,"Frankston","m65.69",2551,2173.96178686962,-377.038213130384,14.7800161948406
"95370",2011,"Mornington Peninsula","m65.69",4443,3581.93729303138,-861.062706968622,19.3802094748733
"95371",2011,"Grampians","m65.69",1698,1550.4796882416,-147.520311758402,8.68788644042414
"95372",2011,"Mildura","m65.69",1200,980.96908444432,-219.03091555568,18.2525762963067
"95373",2011,"Murray River - Swan Hill","m65.69",1034,1013.7859668867,-20.2140331133032,1.95493550418793
"95374",2011,"Campaspe","m65.69",1087,889.298282496011,-197.701717503989,18.1878304971471
"95375",2011,"Moira","m65.69",912,780.767687680158,-131.232312319842,14.3895079298073
"95376",2011,"Shepparton","m65.69",1368,1176.9321411554,-191.067858844599,13.9669487459502
"95377",2011,"Glenelg - Southern Grampians","m65.69",988,809.872491598489,-178.127508401511,18.0291000406387
"95378",2011,"Warrnambool - Otway Ranges","m65.69",2194,1766.01535904484,-427.984640955164,19.5070483571178
"95379",2011,"Capalaba","m65.69",1370,1187.00842391637,-182.991576083632,13.3570493491702
"95380",2011,"Cleveland - Stradbroke","m65.69",2129,1624.80303406483,-504.196965935167,23.6823375263113
"95381",2011,"Wynnum - Manly","m65.69",1245,1020.53924343963,-224.460756560367,18.0289764305515
"95382",2011,"Bald Hills - Everton Park","m65.69",850,657.778500730986,-192.221499269014,22.6142940316487
"95383",2011,"Chermside","m65.69",1112,972.356759611603,-139.643240388397,12.5578453586688
"95384",2011,"Nundah","m65.69",612,492.810848634674,-119.189151365326,19.475351530282
"95385",2011,"Sandgate","m65.69",1058,863.86446558903,-194.13553441097,18.3492943677665
"95386",2011,"Carindale","m65.69",791,703.566298276408,-87.4337017235921,11.0535653253593
"95387",2011,"Holland Park - Yeronga","m65.69",954,759.641146818838,-194.358853181162,20.3730454068304
"95388",2011,"Mt Gravatt","m65.69",1316,1253.15505206241,-62.8449479375943,4.77545197094181
"95389",2011,"Nathan","m65.69",646,518.354067217553,-127.645932782447,19.7594323192642
"95390",2011,"Rocklea - Acacia Ridge","m65.69",844,720.590107994269,-123.409892005731,14.6220251191624
"95391",2011,"Sunnybank","m65.69",901,826.549708301457,-74.450291698543,8.26307344045982
"95392",2011,"Centenary","m65.69",727,532.357995749902,-194.642004250098,26.7733155777301
"95393",2011,"Kenmore - Brookfield - Moggill","m65.69",1079,757.137266549331,-321.862733450669,29.8297250649369
"95394",2011,"Sherwood - Indooroopilly","m65.69",749,556.799276179634,-192.200723820366,25.660977813133
"95395",2011,"The Gap - Enoggera","m65.69",911,663.587191348103,-247.412808651897,27.1583763613498
"95396",2011,"Brisbane Inner","m65.69",938,787.74507660673,-150.25492339327,16.0186485493891
"95397",2011,"Brisbane Inner - East","m65.69",456,367.598167085118,-88.4018329148823,19.3863668672988
"95398",2011,"Brisbane Inner - North","m65.69",1187,937.974612196061,-249.025387803939,20.9793924013428
"95399",2011,"Brisbane Inner - West","m65.69",737,602.745996115112,-134.254003884888,18.2162827523593
"95400",2011,"Cairns - North","m65.69",956,630.392611867806,-325.607388132194,34.0593502230328
"95401",2011,"Cairns - South","m65.69",1810,1419.99064052052,-390.009359479481,21.5474784242807
"95402",2011,"Innisfail - Cassowary Coast","m65.69",934,861.686995211081,-72.3130047889189,7.74229173328896
"95403",2011,"Port Douglas - Daintree","m65.69",289,257.470228491293,-31.529771508707,10.909955539345
"95404",2011,"Tablelands (East) - Kuranda","m65.69",1281,1039.48274230862,-241.517257691377,18.8538062210286
"95405",2011,"Darling Downs (West) - Maranoa","m65.69",1026,927.089668906249,-98.9103310937509,9.64038314753907
"95406",2011,"Darling Downs - East","m65.69",1113,862.405319853678,-250.594680146322,22.5152452961655
"95407",2011,"Granite Belt","m65.69",1245,940.505175899672,-304.494824100328,24.4574155903878
"95408",2011,"Central Highlands (Qld)","m65.69",429,371.525033194801,-57.4749668051986,13.39742815972
"95409",2011,"Gladstone - Biloela","m65.69",1388,1206.04373211662,-181.956267883384,13.1092412019729
"95410",2011,"Rockhampton","m65.69",2468,2151.51233265961,-316.487667340386,12.8236494060124
"95411",2011,"Broadbeach - Burleigh","m65.69",1461,1407.7986705822,-53.2013294178043,3.64143254057525
"95412",2011,"Coolangatta","m65.69",1273,1097.66732537951,-175.332674620487,13.7731873228976
"95413",2011,"Gold Coast - North","m65.69",1847,1433.79637551362,-413.203624486378,22.3716093387319
"95414",2011,"Gold Coast Hinterland","m65.69",592,467.990344868137,-124.009655131863,20.9475768803822
"95415",2011,"Mudgeeraba - Tallebudgera","m65.69",607,574.664274892151,-32.3357251078489,5.32713757954678
"95416",2011,"Nerang","m65.69",1344,1015.85543050035,-328.144569499648,24.4155185639619
"95417",2011,"Ormeau - Oxenford","m65.69",1785,1233.42315479078,-551.576845209217,30.900663597155
"95418",2011,"Robina","m65.69",1091,1014.3490967341,-76.6509032659022,7.025747320431
"95419",2011,"Southport","m65.69",1150,927.537146256288,-222.462853743712,19.3445959777141
"95420",2011,"Surfers Paradise","m65.69",1067,894.712571564397,-172.287428435603,16.1469005094286
"95421",2011,"Forest Lake - Oxley","m65.69",998,844.636264635193,-153.363735364807,15.3671077519847
"95422",2011,"Ipswich Hinterland","m65.69",1670,1365.39409747932,-304.605902520684,18.2398744024362
"95423",2011,"Ipswich Inner","m65.69",1803,1526.69493517078,-276.305064829216,15.3247401458245
"95424",2011,"Springfield - Redbank","m65.69",777,679.994166742533,-97.0058332574674,12.4846632248993
"95425",2011,"Beaudesert","m65.69",388,264.534363826259,-123.465636173741,31.8210402509643
"95426",2011,"Beenleigh","m65.69",774,668.09013663258,-105.90986336742,13.6834448795116
"95427",2011,"Browns Plains","m65.69",1141,948.183418556641,-192.816581443359,16.8989116076564
"95428",2011,"Jimboomba","m65.69",710,434.722383502809,-275.277616497191,38.7714952812945
"95429",2011,"Loganlea - Carbrook","m65.69",1175,826.554726389566,-348.445273610434,29.6549169030156
"95430",2011,"Springwood - Kingston","m65.69",1587,1212.0327196626,-374.967280337395,23.6274278725517
"95431",2011,"Bowen Basin - North","m65.69",588,517.797576364205,-70.2024236357951,11.9391876931624
"95432",2011,"Mackay","m65.69",2153,1864.90739915417,-288.092600845833,13.3809847118362
"95433",2011,"Whitsunday","m65.69",403,329.194913680154,-73.8050863198457,18.3139172009543
"95434",2011,"Bribie - Beachmere","m65.69",1468,1246.27436265939,-221.725637340613,15.1039262493606
"95435",2011,"Caboolture","m65.69",1198,884.627050630927,-313.372949369073,26.1580091293049
"95436",2011,"Caboolture Hinterland","m65.69",322,266.758780195021,-55.241219804979,17.1556583245276
"95437",2011,"Narangba - Burpengary","m65.69",1149,835.683595066854,-313.316404933146,27.2686166173321
"95438",2011,"Redcliffe","m65.69",1557,1189.66537665009,-367.334623349906,23.5924613583755
"95439",2011,"Hills District","m65.69",1607,1181.39437744287,-425.605622557126,26.4844818019369
"95440",2011,"North Lakes","m65.69",770,596.724851620645,-173.275148379355,22.5032660232928
"95441",2011,"Strathpine","m65.69",742,585.047250291162,-156.952749708838,21.1526616858272
"95442",2011,"Far North","m65.69",525,375.811888698782,-149.188111301218,28.416783104994
"95443",2011,"Outback - North","m65.69",595,406.338256813769,-188.661743186231,31.7078559976859
"95444",2011,"Outback - South","m65.69",511,471.616378521303,-39.3836214786967,7.70716662988193
"95445",2011,"Buderim","m65.69",1040,977.252801322786,-62.7471986772139,6.03338448819364
"95446",2011,"Caloundra","m65.69",2098,1662.57350286027,-435.42649713973,20.7543611601397
"95447",2011,"Maroochy","m65.69",1355,1149.4263498637,-205.573650136298,15.1714870949297
"95448",2011,"Nambour - Pomona","m65.69",1693,1416.40227639223,-276.59772360777,16.3377273247354
"95449",2011,"Noosa","m65.69",1245,1034.41664119501,-210.583358804993,16.9143260084332
"95450",2011,"Sunshine Coast Hinterland","m65.69",1531,1256.50389145943,-274.496108540568,17.9292036930482
"95451",2011,"Toowoomba","m65.69",3023,2416.29339780381,-606.706602196192,20.0696858152892
"95452",2011,"Charters Towers - Ayr - Ingham","m65.69",1205,1038.85919119787,-166.140808802126,13.7876189877283
"95453",2011,"Townsville","m65.69",3037,2448.80750930874,-588.19249069126,19.367549907516
"95454",2011,"Bundaberg","m65.69",2834,2346.11778203707,-487.882217962935,17.2153217347542
"95455",2011,"Burnett","m65.69",1662,1348.36870305288,-313.631296947125,18.8707158211266
"95456",2011,"Gympie - Cooloola","m65.69",1621,1305.16249174406,-315.837508255943,19.4841152532969
"95457",2011,"Hervey Bay","m65.69",1893,1647.10742295604,-245.892577043957,12.9895708950849
"95458",2011,"Maryborough","m65.69",1573,1307.425728329,-265.574271671004,16.8832976268915
"95459",2011,"Adelaide City","m65.69",412,300.617676703791,-111.382323296209,27.0345444893711
"95460",2011,"Adelaide Hills","m65.69",1657,1205.92118232759,-451.078817672405,27.2226202578398
"95461",2011,"Burnside","m65.69",1217,871.109272986539,-345.890727013461,28.4215880865621
"95462",2011,"Campbelltown (SA)","m65.69",1122,1210.28715639554,88.2871563955355,7.86873051653614
"95463",2011,"Norwood - Payneham - St Peters","m65.69",641,590.081665204159,-50.9183347958411,7.94357797127007
"95464",2011,"Prospect - Walkerville","m65.69",489,402.301333506177,-86.6986664938227,17.7297886490435
"95465",2011,"Unley","m65.69",716,531.989699794733,-184.010300205267,25.699762598501
"95466",2011,"Gawler - Two Wells","m65.69",686,537.097157492399,-148.902842507601,21.7059537183091
"95467",2011,"Playford","m65.69",1282,1195.57081784785,-86.4291821521454,6.74174587770245
"95468",2011,"Port Adelaide - East","m65.69",1180,973.607994179393,-206.392005820607,17.4908479508989
"95469",2011,"Salisbury","m65.69",2459,2128.44129312748,-330.558706872518,13.4428103648848
"95470",2011,"Tea Tree Gully","m65.69",2243,1858.25226223499,-384.747737765012,17.1532651700852
"95471",2011,"Holdfast Bay","m65.69",883,561.420505102892,-321.579494897108,36.4189688445196
"95472",2011,"Marion","m65.69",1659,1511.79950906461,-147.20049093539,8.87284454101206
"95473",2011,"Mitcham","m65.69",1594,1171.97408915991,-422.025910840088,26.4759040677596
"95474",2011,"Onkaparinga","m65.69",3687,2702.51211415276,-984.487885847238,26.7015971208907
"95475",2011,"Charles Sturt","m65.69",2309,2100.39219537926,-208.607804620744,9.03455195412488
"95476",2011,"Port Adelaide - West","m65.69",1125,810.195252133356,-314.804747866644,27.9826442548128
"95477",2011,"West Torrens","m65.69",1103,993.727575636604,-109.272424363396,9.90683811091531
"95478",2011,"Barossa","m65.69",829,651.639685888587,-177.360314111413,21.3944890363586
"95479",2011,"Lower North","m65.69",701,547.809018866495,-153.190981133505,21.8532070090592
"95480",2011,"Mid North","m65.69",830,713.958290791998,-116.041709208002,13.9809288202411
"95481",2011,"Yorke Peninsula","m65.69",1029,850.938071613791,-178.061928386209,17.3043662182904
"95482",2011,"Eyre Peninsula and South West","m65.69",1387,1251.62578523118,-135.374214768816,9.76021735896295
"95483",2011,"Outback - North and East","m65.69",643,570.292229451686,-72.7077705483141,11.3075848442168
"95484",2011,"Fleurieu - Kangaroo Island","m65.69",1935,1474.13876413259,-460.861235867407,23.8171181326825
"95485",2011,"Limestone Coast","m65.69",1481,1232.95525275475,-248.044747245253,16.7484636897537
"95486",2011,"Murray and Mallee","m65.69",2035,1648.03699387751,-386.963006122486,19.0153811362401
"95487",2011,"Augusta - Margaret River - Busselton","m65.69",1024,788.688155674695,-235.311844325305,22.9796722973931
"95488",2011,"Bunbury","m65.69",1940,1669.64935368189,-270.350646318106,13.9356003256755
"95489",2011,"Manjimup","m65.69",749,613.438060136018,-135.561939863982,18.0990573917199
"95490",2011,"Mandurah","m65.69",2690,2615.47745378658,-74.5225462134213,2.77035487782235
"95491",2011,"Cottesloe - Claremont","m65.69",1680,1356.74349709424,-323.25650290576,19.2414585062952
"95492",2011,"Perth City","m65.69",1671,1266.72723383144,-404.272766168556,24.1934629664007
"95493",2011,"Bayswater - Bassendean","m65.69",1621,1461.53418696225,-159.465813037753,9.83749617752951
"95494",2011,"Mundaring","m65.69",1033,817.206914188679,-215.793085811321,20.8899405432063
"95495",2011,"Swan","m65.69",1785,1455.25116711163,-329.748832888373,18.4733239713374
"95496",2011,"Joondalup","m65.69",3231,2482.88717213034,-748.112827869659,23.1542193707725
"95497",2011,"Stirling","m65.69",3647,3361.2163930932,-285.783606906805,7.83612851403359
"95498",2011,"Wanneroo","m65.69",2309,2009.27483179443,-299.725168205565,12.9807348724801
"95499",2011,"Armadale","m65.69",1236,1123.1136068873,-112.886393112699,9.13320332627012
"95500",2011,"Belmont - Victoria Park","m65.69",1073,990.019890803484,-82.9801091965155,7.73346777227544
"95501",2011,"Canning","m65.69",1695,1278.13336645956,-416.866633540442,24.5939016838019
"95502",2011,"Gosnells","m65.69",1982,1620.08198996029,-361.918010039709,18.2602426861609
"95503",2011,"Kalamunda","m65.69",1348,1042.35636119027,-305.643638809732,22.6738604458258
"95504",2011,"Serpentine - Jarrahdale","m65.69",360,282.887085243979,-77.1129147560213,21.4202540988948
"95505",2011,"South Perth","m65.69",820,618.784172728681,-201.215827271319,24.5385155208926
"95506",2011,"Cockburn","m65.69",1603,1449.91372033182,-153.086279668184,9.54998625503334
"95507",2011,"Fremantle","m65.69",802,688.898887669258,-113.101112330742,14.1023830836337
"95508",2011,"Kwinana","m65.69",511,454.926373383951,-56.0736266160495,10.9733124493247
"95509",2011,"Melville","m65.69",2297,1715.83137417181,-581.168625828192,25.3012026916931
"95510",2011,"Rockingham","m65.69",2007,1679.44130896968,-327.55869103032,16.3208117105291
"95511",2011,"Esperance","m65.69",379,353.342087960123,-25.6579120398774,6.76989763585156
"95512",2011,"Gascoyne","m65.69",250,223.072950131624,-26.9270498683759,10.7708199473504
"95513",2011,"Goldfields","m65.69",520,462.131410689424,-57.8685893105765,11.1285748674185
"95514",2011,"Kimberley","m65.69",456,474.033289967902,18.0332899679015,3.95466885260998
"95515",2011,"Mid West","m65.69",1214,1116.36853884888,-97.6314611511236,8.04213024309091
"95516",2011,"Pilbara","m65.69",400,324.866991182654,-75.1330088173457,18.7832522043364
"95517",2011,"Albany","m65.69",1442,1354.40006421306,-87.5999357869443,6.07489152475342
"95518",2011,"Wheat Belt - North","m65.69",1607,1458.24071263674,-148.759287363264,9.25695627649433
"95519",2011,"Wheat Belt - South","m65.69",567,459.966481680496,-107.033518319504,18.8771637247803
"95520",2011,"Brighton","m65.69",309,235.510767627029,-73.4892323729712,23.7829230980489
"95521",2011,"Hobart - North East","m65.69",1199,1015.68726126157,-183.312738738429,15.2888022300608
"95522",2011,"Hobart - North West","m65.69",1114,1076.77717986353,-37.2228201364719,3.34136626000646
"95523",2011,"Hobart - South and West","m65.69",710,533.516567292118,-176.483432707882,24.8568215081525
"95524",2011,"Hobart Inner","m65.69",1023,799.217979505742,-223.782020494258,21.8750753171318
"95525",2011,"Sorell - Dodges Ferry","m65.69",396,289.550926676438,-106.449073323562,26.8810791221116
"95526",2011,"Launceston","m65.69",1790,1417.07524050663,-372.924759493366,20.8337854465567
"95527",2011,"Meander Valley - West Tamar","m65.69",762,538.859881103989,-223.140118896011,29.2834801700801
"95528",2011,"North East","m65.69",1278,1065.62306642847,-212.376933571526,16.6179134250021
"95529",2011,"Central Highlands (Tas.)","m65.69",406,250.909694732001,-155.090305267999,38.1995825783249
"95530",2011,"Huon - Bruny Island","m65.69",655,489.279326678843,-165.720673321157,25.3008661559018
"95531",2011,"South East Coast","m65.69",359,225.947095987846,-133.052904012154,37.0620902540819
"95532",2011,"Burnie - Ulverstone","m65.69",1347,1143.38688094435,-203.613119055653,15.1160444733224
"95533",2011,"Devonport","m65.69",1265,1082.35011234402,-182.64988765598,14.4387262969154
"95534",2011,"West Coast","m65.69",517,429.640304160781,-87.3596958392189,16.8974266613576
"95535",2011,"Darwin City","m65.69",430,330.815479981778,-99.1845200182223,23.0661674460982
"95536",2011,"Darwin Suburbs","m65.69",966,883.305157605376,-82.6948423946238,8.56054269095485
"95537",2011,"Litchfield","m65.69",395,248.826969530761,-146.173030469239,37.0058304985416
"95538",2011,"Palmerston","m65.69",222,231.454394238018,9.45439423801824,4.25873614325146
"95539",2011,"Alice Springs","m65.69",480,384.67847969411,-95.3215203058895,19.858650063727
"95540",2011,"Barkly","m65.69",115,83.8642863836845,-31.1357136163155,27.0745335794048
"95541",2011,"Daly - Tiwi - West Arnhem","m65.69",225,204.698604805757,-20.3013951942435,9.02284230855265
"95542",2011,"East Arnhem","m65.69",112,85.8809841067796,-26.1190158932204,23.3205499046611
"95543",2011,"Katherine","m65.69",280,214.617512079649,-65.3824879203506,23.3508885429824
"95544",2011,"Belconnen","m65.69",1861,1651.4127907501,-209.587209249898,11.2620746507199
"95545",2011,"Fyshwick - Pialligo - Hume","m65.69",53,29.989896980207,-23.010103019793,43.4152887165906
"95546",2011,"North Canberra","m65.69",619,501.373695893788,-117.626304106212,19.0026339428452
"95547",2011,"South Canberra","m65.69",525,325.690890172108,-199.309109827892,37.9636399672175
"95548",2011,"Tuggeranong","m65.69",1397,1052.30306925206,-344.696930747942,24.6740823727947
"95549",2011,"Weston Creek","m65.69",665,616.687060128276,-48.312939871724,7.26510374010887
"95550",2011,"Woden","m65.69",756,804.816710774874,48.8167107748739,6.45723687498331
"102051",2011,"Goulburn - Yass","m70.74",1483,1319.21309537293,-163.786904627067,11.0442956592762
"102052",2011,"Queanbeyan","m70.74",738,641.228251291843,-96.7717487081572,13.1127030769861
"102053",2011,"Snowy Mountains","m70.74",389,359.200126873048,-29.799873126952,7.66063576528328
"102054",2011,"South Coast","m70.74",2153,1729.97562034684,-423.024379653164,19.6481365375366
"102055",2011,"Gosford","m70.74",3326,2901.11459178081,-424.885408219188,12.774666512904
"102056",2011,"Wyong","m70.74",3276,2822.29324919802,-453.70675080198,13.8494124176429
"102057",2011,"Bathurst","m70.74",754,622.624878390655,-131.375121609345,17.4237561816107
"102058",2011,"Lachlan Valley","m70.74",1390,1302.82835492734,-87.1716450726601,6.27134137213382
"102059",2011,"Lithgow - Mudgee","m70.74",1012,862.61390106358,-149.38609893642,14.761472226919
"102060",2011,"Orange","m70.74",966,967.852179613487,1.85217961348712,0.191737020029723
"102061",2011,"Clarence Valley","m70.74",1319,1272.97549137177,-46.0245086282293,3.4893486450515
"102062",2011,"Coffs Harbour","m70.74",1714,1618.88270258712,-95.1172974128799,5.5494339214049
"102063",2011,"Bourke - Cobar - Coonamble","m70.74",534,485.051920155769,-48.9480798442309,9.16630708693463
"102064",2011,"Broken Hill and Far West","m70.74",422,466.081219436921,44.0812194369208,10.4457865964267
"102065",2011,"Dubbo","m70.74",1419,1285.94844520254,-133.05155479746,9.37643092300635
"102066",2011,"Lower Hunter","m70.74",1316,1135.70686873807,-180.293131261926,13.7000859621524
"102067",2011,"Maitland","m70.74",937,803.505558084851,-133.494441915149,14.2470055405709
"102068",2011,"Port Stephens","m70.74",1824,1421.21305585451,-402.78694414549,22.0826175518361
"102069",2011,"Upper Hunter","m70.74",445,449.721450307844,4.72145030784401,1.06100006917843
"102070",2011,"Dapto - Port Kembla","m70.74",1549,1490.58406372127,-58.4159362787257,3.77120311676731
"102071",2011,"Kiama - Shellharbour","m70.74",1563,1504.21969715123,-58.7803028487749,3.76073594681861
"102072",2011,"Wollongong","m70.74",2134,1987.02563432015,-146.974365679848,6.8872711190182
"102073",2011,"Great Lakes","m70.74",1108,918.81331921508,-189.18668078492,17.0746101791444
"102074",2011,"Kempsey - Nambucca","m70.74",1313,1105.30033804575,-207.699661954253,15.8187099736674
"102075",2011,"Port Macquarie","m70.74",2050,1891.42236376805,-158.577636231953,7.73549445033919
"102076",2011,"Taree - Gloucester","m70.74",1481,1180.91963713284,-300.080362867155,20.2620096466682
"102077",2011,"Albury","m70.74",1038,815.316179627898,-222.683820372102,21.4531618855589
"102078",2011,"Lower Murray","m70.74",327,282.887006398772,-44.1129936012276,13.4902121104671
"102079",2011,"Upper Murray exc. Albury","m70.74",1219,1102.95750486478,-116.042495135219,9.51948278385722
"102080",2011,"Armidale","m70.74",682,547.000958102199,-134.999041897801,19.7945809234312
"102081",2011,"Inverell - Tenterfield","m70.74",1059,945.788614561923,-113.211385438077,10.6904046683737
"102082",2011,"Moree - Narrabri","m70.74",462,455.777973628328,-6.22202637167192,1.34675895490734
"102083",2011,"Tamworth - Gunnedah","m70.74",1654,1513.30115510393,-140.698844896075,8.50658070713873
"102084",2011,"Lake Macquarie - East","m70.74",2330,2174.180834705,-155.819165294999,6.6875178238197
"102085",2011,"Lake Macquarie - West","m70.74",1459,1352.64982320506,-106.350176794945,7.28925132247736
"102086",2011,"Newcastle","m70.74",2603,2356.31907335839,-246.680926641606,9.47679318638518
"102087",2011,"Richmond Valley - Coastal","m70.74",1459,1230.34393759607,-228.656062403934,15.6721084581175
"102088",2011,"Richmond Valley - Hinterland","m70.74",1276,1161.15603874423,-114.843961255768,9.00031044324204
"102089",2011,"Tweed Valley","m70.74",2186,2209.38315447287,23.3831544728741,1.06967769775271
"102090",2011,"Griffith - Murrumbidgee (West)","m70.74",944,898.414114428732,-45.5858855712681,4.82901330204112
"102091",2011,"Tumut - Tumbarumba","m70.74",369,278.760035581743,-90.2399644182568,24.4552749100967
"102092",2011,"Wagga Wagga","m70.74",1623,1479.00219905099,-143.997800949009,8.87232291737577
"102093",2011,"Shoalhaven","m70.74",2764,2639.2922404935,-124.707759506498,4.5118581587011
"102094",2011,"Southern Highlands","m70.74",1221,946.179324985392,-274.820675014608,22.5078357915322
"102095",2011,"Baulkham Hills","m70.74",1941,1347.36039246831,-593.639607531685,30.5842147105453
"102096",2011,"Dural - Wisemans Ferry","m70.74",493,402.881470069137,-90.118529930863,18.2796206756314
"102097",2011,"Hawkesbury","m70.74",395,253.860632110742,-141.139367889258,35.7314855415842
"102098",2011,"Rouse Hill - McGraths Hill","m70.74",326,249.476173986169,-76.5238260138305,23.4735662619112
"102099",2011,"Blacktown","m70.74",1648,1605.41799323484,-42.5820067651607,2.5838596338083
"102100",2011,"Blacktown - North","m70.74",607,460.981299695206,-146.018700304794,24.0557990617453
"102101",2011,"Mount Druitt","m70.74",1067,923.846968124907,-143.153031875093,13.416404112005
"102102",2011,"Botany","m70.74",727,676.503231514097,-50.4967684859026,6.94591038320531
"102103",2011,"Marrickville - Sydenham - Petersham","m70.74",731,735.46564542927,4.46564542927047,0.610895407560939
"102104",2011,"Sydney Inner City","m70.74",1782,1694.539554306,-87.4604456940033,4.90799358552207
"102105",2011,"Eastern Suburbs - North","m70.74",1855,1604.51385655569,-250.486143444311,13.5032961425505
"102106",2011,"Eastern Suburbs - South","m70.74",1872,1709.92233064472,-162.077669355275,8.65799515786726
"102107",2011,"Bankstown","m70.74",2480,2201.26760429609,-278.732395703911,11.23920950419
"102108",2011,"Canterbury","m70.74",2102,1849.79420556807,-252.205794431929,11.9983727132221
"102109",2011,"Hurstville","m70.74",1926,1792.14087937142,-133.859120628576,6.95011010532587
"102110",2011,"Kogarah - Rockdale","m70.74",2029,2036.35220703251,7.35220703251116,0.362356186915286
"102111",2011,"Canada Bay","m70.74",1173,1073.63337543652,-99.366624563479,8.4711529892139
"102112",2011,"Leichhardt","m70.74",586,581.617640429104,-4.38235957089648,0.747842930187113
"102113",2011,"Strathfield - Burwood - Ashfield","m70.74",2045,2057.10344005559,12.1034400555905,0.591855259442076
"102114",2011,"Chatswood - Lane Cove","m70.74",1368,1191.28473158431,-176.715268415687,12.9177827789245
"102115",2011,"Hornsby","m70.74",1198,887.494930161876,-310.505069838124,25.9186201868217
"102116",2011,"Ku-ring-gai","m70.74",2049,1727.15698849364,-321.843011506357,15.7073212057763
"102117",2011,"North Sydney - Mosman","m70.74",1390,1046.07823508281,-343.921764917194,24.7425730156254
"102118",2011,"Manly","m70.74",580,444.547250339367,-135.452749660633,23.3539223552816
"102119",2011,"Pittwater","m70.74",1193,837.011315085469,-355.988684914531,29.8397891797595
"102120",2011,"Warringah","m70.74",2381,2002.11125482409,-378.88874517591,15.9130090372075
"102121",2011,"Camden","m70.74",535,429.442089961588,-105.557910038412,19.7304504744695
"102122",2011,"Campbelltown (NSW)","m70.74",1641,1233.33259150815,-407.667408491848,24.8426208709231
"102123",2011,"Wollondilly","m70.74",506,386.790799793771,-119.209200206229,23.5591304755394
"102124",2011,"Blue Mountains","m70.74",1306,1101.0711534236,-204.928846576401,15.6913358787444
"102125",2011,"Penrith","m70.74",1448,1170.15755235087,-277.842447649131,19.1880143404096
"102126",2011,"Richmond - Windsor","m70.74",467,238.839121800011,-228.160878199989,48.85671910064
"102127",2011,"St Marys","m70.74",584,411.0692151558,-172.9307848442,29.6114357609932
"102128",2011,"Auburn","m70.74",840,679.881524054904,-160.118475945096,19.0617233267972
"102129",2011,"Carlingford","m70.74",1061,982.631004210982,-78.3689957890183,7.38633325061435
"102130",2011,"Merrylands - Guildford","m70.74",1940,1821.99516319329,-118.004836806709,6.08272354673756
