"Area","Sex","Period-Cohort","ERP(t-5)","Deaths","Net mig","ERP(t)","Prelim mig (model rates x pop-at-risk)","Scaled mig (adjusted for pop size)","Prelim in (consistent with total net mig)","Prelim out (consistent with total net mig)","scaling factor a (unsmoothed)","scaling factor b (smoothed)","In-mig (consistent with cohort net mig)","Out-mig (consistent with cohort net mig)","Adjusted net mig"
"Canning","Males","25-29 - 30-34",2707,15.0969412592989,-76.9030587407011,2615,5272.30970900272,2064.01499328209,2165.69757341801,1967.10655484998,0.955028213458374,0.955028213458374,2068.30228443254,2059.73658906541,8.56569536713531
"Canning","Males","30-34 - 35-39",2618,17.004385312627,137.004385312627,2738,4258.67750018232,1667.19610513777,1749.32961778896,1588.91887767826,1.00565457971131,1.00565457971131,1759.22134155411,1579.98472809061,179.236613463495
"Canning","Males","35-39 - 40-44",2860,23.0897718003018,60.0897718003018,2897,3429.83699046359,1342.71986350541,1408.86822994914,1279.67725691214,0.993704877102816,0.993704877102816,1399.99923129567,1287.78401555509,112.215215740583
"Canning","Males","40-44 - 45-49",3002,33.8129239674258,-19.1870760325742,2949,2685.57302574263,1051.35382718919,1103.14820374766,1001.9912702484,0.945830871565924,0.945830871565924,1043.39162701703,1059.37678751117,-15.9851604941431
"Canning","Males","45-49 - 50-54",3037,52.8011995141357,-131.198800485864,2853,2175.25566722047,851.573704727249,893.526021815257,811.591108571909,0.871579341782311,0.88390882765471,789.7955384217,918.184187305061,-152.394130020535
"Canning","Males","50-54 - 55-59",2279,65.5905090021727,-148.409490997827,2065,1455.30112404317,569.724372344118,597.791534808936,542.975003061297,0.834316269615895,0.850545683913503,508.449009811769,638.384290615617,-152.055163632687
"Canning","Males","55-59 - 60-64",1699,79.7710898090634,-143.228910190937,1476,1019.350485681,399.057491304497,418.716842360802,380.321174730817,0.845741440342304,0.853062434896661,357.191609076547,445.830409560689,-95.5634675227117
"Canning","Males","60-64 - 65-69",1382,105.591602664641,-80.4083973353591,1196,769.826316947991,301.373240212085,316.220229574289,287.22333810903,0.879129594731785,0.909413699958571,287.575008978903,315.833528923212,-48.7147457892301
"Canning","Males","65-69 - 70-74",1186,144.864596184134,22.864596184134,1064,567.299661911535,222.08767551532,233.028704498292,211.660343398423,1.00337006480162,0.992998911900833,231.397250008465,213.152643836493,22.864596184134
"Canning","Males","70-74 - 75-79",987,188.466220378549,37.4662203785492,836,340.170668475879,133.170735173259,139.731319275162,126.918179822402,1.09649707616909,1.15601482041236,161.531475957858,109.789405448218,37.4662203785492
"Canning","Males","75-79 - 80-84",569,166.87142874301,34.8714287430099,437,120.535513307961,47.187498538974,49.5121650831706,44.9719783941043,1.36817732026636,2.55381081916936,270.379498675395,17.6097532583606,34.8714287430099
"Canning","Males","80+ - 85+",572,339.120518982996,130.120518982996,363,63.0774725069143,24.6937027941093,25.9102246805235,23.5342983398429,5.19675806107264,3.2824676906695,256.019303691379,7.1696968737087,130.120518982996
"Gosnells","Females","Birth - 0-4",3043.73757423675,18.6979233854051,84.9603491486584,3110,2149.11597344174,806.60768031683,839.752024055032,774.771517434842,1.01180176134001,1.01180176134001,849.662577027722,765.734501597179,83.9280754305437
"Gosnells","Females","0-4 - 5-9",3045,2.78493015060031,108.7849301506,3151,3536.678379502,1327.38855369832,1381.93232208973,1274.99758441493,1.01794798562401,1.01794798562401,1406.73522353995,1252.51741977106,154.217803768888
